split,filename,stem,pattern,sample_id,country,center_lon,center_lat,minx,maxx,miny,maxy,width,height,mode,crs,pixel_scale,tiepoint,datetime
train,1322_India_73.20690646_22.23325606.tiff,1322_India_73.20690646_22.23325606,id_country_lon_lat,1322,India,73.20690646,22.23325606,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8147355.54967801, 2541553.544162134, 0.0)",
train,1327_India_76.36709559999998_9.992040211.tiff,1327_India_76.36709559999998_9.992040211,id_country_lon_lat,1327,India,76.36709559999998,9.992040211,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8499146.195553241, 1119990.237009783, 0.0)",
train,1329_-12693646.463065224_-12689646.463065224_5924222.964084888_5928222.964084888.tiff,1329_-12693646.463065224_-12689646.463065224_5924222.964084888_5928222.964084888,id_minx_maxx_miny_maxy,1329,,,,-12693646.463065224,-12689646.463065224,5924222.964084888,5928222.964084888,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12693646.463065224, 5928222.964084888, 0.0)",
train,1332_India_84.98148316_24.75201658.tiff,1332_India_84.98148316_24.75201658,id_country_lon_lat,1332,India,84.98148316,24.75201658,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 9458095.432228353, 2847316.049538747, 0.0)",
train,1334_India_92.78962115_24.79012242.tiff,1334_India_92.78962115_24.79012242,id_country_lon_lat,1334,India,92.78962115,24.79012242,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 10327293.377318768, 2851987.826486928, 0.0)",
train,1335_India_88.42307441_22.53751354.tiff,1335_India_88.42307441_22.53751354,id_country_lon_lat,1335,India,88.42307441,22.53751354,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 9841211.617696939, 2578183.71755176, 0.0)",
train,1337_India_88.26059299_24.12418486.tiff,1337_India_88.26059299_24.12418486,id_country_lon_lat,1337,India,88.26059299,24.12418486,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 9823124.26875917, 2770547.8931573564, 0.0)",
train,1338_India_88.44772217_22.56313198.tiff,1338_India_88.44772217_22.56313198,id_country_lon_lat,1338,India,88.44772217,22.56313198,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 9843955.393789334, 2581271.6425572266, 0.0)",
train,133_Canada_-79.73454109_44.38404325.tiff,133_Canada_-79.73454109_44.38404325,id_country_lon_lat,133,Canada,-79.73454109,44.38404325,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8878008.512774147, 5527067.38892101, 0.0)",
train,1340_India_87.35943528_23.54286376.tiff,1340_India_87.35943528_23.54286376,id_country_lon_lat,1340,India,87.35943528,23.54286376,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 9722807.851357538, 2699802.18442047, 0.0)",
train,1342_India_77.86818494_30.34360826.tiff,1342_India_77.86818494_30.34360826,id_country_lon_lat,1342,India,77.86818494,30.34360826,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8666246.696517255, 3549794.387928409, 0.0)",
train,1343_India_79.94516379999999_27.77302301.tiff,1343_India_79.94516379999999_27.77302301,id_country_lon_lat,1343,India,79.94516379999999,27.77302301,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8897454.925600847, 3222387.2057395065, 0.0)",
train,1346_India_91.21482477_23.46202347.tiff,1346_India_91.21482477_23.46202347,id_country_lon_lat,1346,India,91.21482477,23.46202347,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 10151987.846194077, 2689989.0128601473, 0.0)",
train,1348_India_75.91786399_26.94686274.tiff,1348_India_75.91786399_26.94686274,id_country_lon_lat,1348,India,75.91786399,26.94686274,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8449137.9614798, 3118834.517779374, 0.0)",
train,1349_India_74.67796658_26.38532519.tiff,1349_India_74.67796658_26.38532519,id_country_lon_lat,1349,India,74.67796658,26.38532519,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8311113.213162702, 3048883.920753679, 0.0)",
train,134_Canada_-81.0598377_44.22147031.tiff,134_Canada_-81.0598377_44.22147031,id_country_lon_lat,134,Canada,-81.0598377,44.22147031,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -9025539.856549399, 5501779.435749156, 0.0)",
train,1350_India_76.75356078_27.51620779.tiff,1350_India_76.75356078_27.51620779,id_country_lon_lat,1350,India,76.75356078,27.51620779,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8542167.302600175, 3190114.4540797784, 0.0)",
train,1352_India_76.74190213_30.75679133.tiff,1352_India_76.74190213_30.75679133,id_country_lon_lat,1352,India,76.74190213,30.75679133,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8540869.467618836, 3603203.984593931, 0.0)",
train,1353_India_74.41751424_31.62798503.tiff,1353_India_74.41751424_31.62798503,id_country_lon_lat,1353,India,74.41751424,31.62798503,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8282119.791297985, 3716576.3351651216, 0.0)",
train,1354_India_75.90717109_30.92835789.tiff,1354_India_75.90717109_30.92835789,id_country_lon_lat,1354,India,75.90717109,30.92835789,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8447947.633296698, 3625448.5426009907, 0.0)",
train,1358_India_77.00106062_10.95889207.tiff,1358_India_77.00106062_10.95889207,id_country_lon_lat,1358,India,77.00106062,10.95889207,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8569718.85876039, 1229445.362973714, 0.0)",
train,135_Canada_-123.9015591_49.11857831.tiff,135_Canada_-123.9015591_49.11857831,id_country_lon_lat,135,Canada,-123.9015591,49.11857831,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13794658.467504691, 6297005.655712872, 0.0)",
train,1361_India_72.95060501_19.12450458.tiff,1361_India_72.95060501_19.12450458,id_country_lon_lat,1361,India,72.95060501,19.12450458,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8118824.202774432, 2171599.8100719987, 0.0)",
train,1362_India_79.15232235_21.14177982.tiff,1362_India_79.15232235_21.14177982,id_country_lon_lat,1362,India,79.15232235,21.14177982,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8809196.219107047, 2410792.3681756267, 0.0)",
train,1365_India_73.85698826_18.65640372.tiff,1365_India_73.85698826_18.65640372,id_country_lon_lat,1365,India,73.85698826,18.65640372,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8219722.324627984, 2116524.487071368, 0.0)",
train,1366_India_73.99165755_17.66366578.tiff,1366_India_73.99165755_17.66366578,id_country_lon_lat,1366,India,73.99165755,17.66366578,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 8234713.641416276, 2000218.4863529897, 0.0)",
train,1369_Japan_139.9619132_35.20205865.tiff,1369_Japan_139.9619132_35.20205865,id_country_lon_lat,1369,Japan,139.9619132,35.20205865,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 15578488.907876354, 4193374.123317282, 0.0)",
train,136_Canada_-110.1976336_54.38973013.tiff,136_Canada_-110.1976336_54.38973013,id_country_lon_lat,136,Canada,-110.1976336,54.38973013,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12269144.458975734, 7246314.778056076, 0.0)",
train,136_US_-13028606.810815554_-13024606.810815554_4139330.3079905463_4143330.3079905463.tiff,136_US_-13028606.810815554_-13024606.810815554_4139330.3079905463_4143330.3079905463,id_country_minx_maxx_miny_maxy,136,US,,,-13028606.810815554,-13024606.810815554,4139330.3079905463,4143330.3079905463,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13028606.810815554, 4143330.3079905463, 0.0)",
train,1370_Japan_139.88101619999998_35.08212559.tiff,1370_Japan_139.88101619999998_35.08212559,id_country_lon_lat,1370,Japan,139.88101619999998,35.08212559,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 15569483.495029647, 4177047.291921476, 0.0)",
train,1371_Japan_136.81669209999998_35.51302988.tiff,1371_Japan_136.81669209999998_35.51302988,id_country_lon_lat,1371,Japan,136.81669209999998,35.51302988,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 15228364.496592093, 4235820.2700693775, 0.0)",
train,1372_South korea_126.7105392_36.97138199.tiff,1372_South korea_126.7105392_36.97138199,id_country_lon_lat,1372,South korea,126.7105392,36.97138199,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 14103352.701885128, 4437118.556058569, 0.0)",
train,1373_South korea_128.8686178_35.08762687.tiff,1373_South korea_128.8686178_35.08762687,id_country_lon_lat,1373,South korea,128.8686178,35.08762687,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 14343588.912728991, 4177795.670988881, 0.0)",
train,1374_South korea_127.3938969_36.4579473.tiff,1374_South korea_127.3938969_36.4579473,id_country_lon_lat,1374,South korea,127.3938969,36.4579473,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 14179423.733078793, 4365818.560180885, 0.0)",
train,1376_South korea_126.62903190000002_33.45823679.tiff,1376_South korea_126.62903190000002_33.45823679,id_country_lon_lat,1376,South korea,126.62903190000002,33.45823679,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 14094279.350753197, 3958286.3865374457, 0.0)",
train,1377_South korea_126.415843_33.30614858.tiff,1377_South korea_126.415843_33.30614858,id_country_lon_lat,1377,South korea,126.415843,33.30614858,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 14070547.270962417, 3938010.927897207, 0.0)",
train,137_Canada_-80.40918503_46.11481633.tiff,137_Canada_-80.40918503_46.11481633,id_country_lon_lat,137,Canada,-80.40918503,46.11481633,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8953109.532641716, 5800767.746924542, 0.0)",
train,1382_New Zealand_174.9972617_-41.16274198.tiff,1382_New Zealand_174.9972617_-41.16274198,id_country_lon_lat,1382,New Zealand,174.9972617,-41.16274198,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19478606.062661234, -5034375.784723546, 0.0)",
train,1383_New Zealand_175.2800571_-40.04961289.tiff,1383_New Zealand_175.2800571_-40.04961289,id_country_lon_lat,1383,New Zealand,175.2800571,-40.04961289,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19510086.702587917, -4871154.51083162, 0.0)",
train,1384_New Zealand_174.58774_-36.63242266.tiff,1384_New Zealand_174.58774_-36.63242266,id_country_lon_lat,1384,New Zealand,174.58774,-36.63242266,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19433018.31554844, -4385994.345285547, 0.0)",
train,1386_New Zealand_176.12786930000001_-38.68588481.tiff,1386_New Zealand_176.12786930000001_-38.68588481,id_country_lon_lat,1386,New Zealand,176.12786930000001,-38.68588481,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19604464.724980243, -4674776.624505652, 0.0)",
train,1387_New Zealand_173.93943869999998_-41.56511877.tiff,1387_New Zealand_173.93943869999998_-41.56511877,id_country_lon_lat,1387,New Zealand,173.93943869999998,-41.56511877,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19360849.744951822, -5094057.315004468, 0.0)",
train,1389_New Zealand_174.8143135_-41.16121709.tiff,1389_New Zealand_174.8143135_-41.16121709,id_country_lon_lat,1389,New Zealand,174.8143135,-41.16121709,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19458240.36219569, -5034150.30878022, 0.0)",
train,138_Canada_-111.4360712_53.84460967.tiff,138_Canada_-111.4360712_53.84460967,id_country_lon_lat,138,Canada,-111.4360712,53.84460967,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -12407006.70198698, 7142781.980476897, 0.0)",
train,1399_New Zealand_174.60689169999998_-36.6783984.tiff,1399_New Zealand_174.60689169999998_-36.6783984,id_country_lon_lat,1399,New Zealand,174.60689169999998,-36.6783984,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19435150.273040265, -4392373.973712903, 0.0)",
train,1401_New Zealand_174.4040573_-36.75630186.tiff,1401_New Zealand_174.4040573_-36.75630186,id_country_lon_lat,1401,New Zealand,174.4040573,-36.75630186,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 19412570.850916907, -4403192.627574391, 0.0)",
train,1406_Ukraine_38.04442095_48.57249033.tiff,1406_Ukraine_38.04442095_48.57249033,id_country_lon_lat,1406,Ukraine,38.04442095,48.57249033,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 4233085.567678949, 6204630.829789407, 0.0)",
train,140_Canada_-124.2112715_54.18490575.tiff,140_Canada_-124.2112715_54.18490575,id_country_lon_lat,140,Canada,-124.2112715,54.18490575,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13829135.494165052, 7207253.296812855, 0.0)",
train,140_US_-13224671.60353264_-13220671.60353264_4533370.803692798_4537370.803692798.tiff,140_US_-13224671.60353264_-13220671.60353264_4533370.803692798_4537370.803692798,id_country_minx_maxx_miny_maxy,140,US,,,-13224671.60353264,-13220671.60353264,4533370.803692798,4537370.803692798,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -13224671.60353264, 4537370.803692798, 0.0)",
train,1411_Ukraine_33.40225256_47.84615114.tiff,1411_Ukraine_33.40225256_47.84615114,id_country_lon_lat,1411,Ukraine,33.40225256,47.84615114,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3716321.746327519, 6083297.9245254975, 0.0)",
train,1412_Ukraine_32.0823579_46.9870766.tiff,1412_Ukraine_32.0823579_46.9870766,id_country_lon_lat,1412,Ukraine,32.0823579,46.9870766,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3569391.7448755573, 5941964.89967498, 0.0)",
train,1413_Ukraine_31.874877899999998_46.93968958.tiff,1413_Ukraine_31.874877899999998_46.93968958,id_country_lon_lat,1413,Ukraine,31.874877899999998,46.93968958,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3546295.176925769, 5934235.426878704, 0.0)",
train,1414_Ukraine_37.61544382_47.09182694.tiff,1414_Ukraine_37.61544382_47.09182694,id_country_lon_lat,1414,Ukraine,37.61544382,47.09182694,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 4185332.0520053892, 5959075.46756481, 0.0)",
train,1416_Ukraine_34.62854151_49.5776885.tiff,1416_Ukraine_34.62854151_49.5776885,id_country_lon_lat,1416,Ukraine,34.62854151,49.5776885,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3852831.6078069364, 6375457.625335966, 0.0)",
train,1417_Ukraine_26.96471525_49.46225821.tiff,1417_Ukraine_26.96471525_49.46225821,id_country_lon_lat,1417,Ukraine,26.96471525,49.46225821,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 2999698.3710156186, 6355664.053083786, 0.0)",
train,1419_Libya_13.23483681_32.82933056.tiff,1419_Libya_13.23483681_32.82933056,id_country_lon_lat,1419,Libya,13.23483681,32.82933056,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 1471295.294421273, 3874672.298804432, 0.0)",
train,1420_Libya_13.40986417_32.83715118.tiff,1420_Libya_13.40986417_32.83715118,id_country_lon_lat,1420,Libya,13.40986417,32.83715118,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 1490779.2510113642, 3875708.401363569, 0.0)",
train,1421_Libya_13.28080801_32.58152997.tiff,1421_Libya_13.28080801_32.58152997,id_country_lon_lat,1421,Libya,13.28080801,32.58152997,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 1476412.784996429, 3841889.886552121, 0.0)",
train,1422_UK_-235563.56446061854_-231563.56446061854_6787305.734372733_6791305.734372733.tiff,1422_UK_-235563.56446061854_-231563.56446061854_6787305.734372733_6791305.734372733,id_country_minx_maxx_miny_maxy,1422,UK,,,-235563.56446061854,-231563.56446061854,6787305.734372733,6791305.734372733,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -235563.56446061854, 6791305.734372733, 0.0)",
train,1423_UK_-139016.80523106773_-135016.80523106773_7092567.715109866_7096567.715109866.tiff,1423_UK_-139016.80523106773_-135016.80523106773_7092567.715109866_7096567.715109866,id_country_minx_maxx_miny_maxy,1423,UK,,,-139016.80523106773,-135016.80523106773,7092567.715109866,7096567.715109866,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -139016.80523106773, 7096567.715109866, 0.0)",
train,1424_Egypt_29.41980069_30.7514218.tiff,1424_Egypt_29.41980069_30.7514218,id_country_lon_lat,1424,Egypt,29.41980069,30.7514218,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3272997.232050398, 3602508.436098663, 0.0)",
train,1425_-8735793.28795211_-8731793.28795211_4159435.284350218_4163435.284350218.tiff,1425_-8735793.28795211_-8731793.28795211_4159435.284350218_4163435.284350218,id_minx_maxx_miny_maxy,1425,,,,-8735793.28795211,-8731793.28795211,4159435.284350218,4163435.284350218,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -8735793.28795211, 4163435.284350218, 0.0)",
train,1426_Egypt_27.03786295_31.16319078.tiff,1426_Egypt_27.03786295_31.16319078,id_country_lon_lat,1426,Egypt,27.03786295,31.16319078,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3007841.135732318, 3655960.7570718047, 0.0)",
train,1427_Egypt_31.16964123_29.88354826.tiff,1427_Egypt_31.16964123_29.88354826,id_country_lon_lat,1427,Egypt,31.16964123,29.88354826,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3467788.589932625, 3490589.82349672, 0.0)",
train,1428_Egypt_30.82444863_31.29979722.tiff,1428_Egypt_30.82444863_31.29979722,id_country_lon_lat,1428,Egypt,30.82444863,31.29979722,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3429361.925475019, 3673745.0305060977, 0.0)",
train,1430_UK_-496392.5983123851_-492392.5983123851_6518364.910627806_6522364.910627806.tiff,1430_UK_-496392.5983123851_-492392.5983123851_6518364.910627806_6522364.910627806,id_country_minx_maxx_miny_maxy,1430,UK,,,-496392.5983123851,-492392.5983123851,6518364.910627806,6522364.910627806,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -496392.5983123851, 6522364.910627806, 0.0)",
train,1432_Jordan_35.176470200000004_31.45497039.tiff,1432_Jordan_35.176470200000004_31.45497039,id_country_lon_lat,1432,Jordan,35.176470200000004,31.45497039,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 3913826.750568763, 3693977.742941022, 0.0)",
train,1432_UK_-21137.721992753373_-17137.721992753373_6907246.12593123_6911246.12593123.tiff,1432_UK_-21137.721992753373_-17137.721992753373_6907246.12593123_6911246.12593123,id_country_minx_maxx_miny_maxy,1432,UK,,,-21137.721992753373,-17137.721992753373,6907246.12593123,6911246.12593123,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -21137.721992753373, 6911246.12593123, 0.0)",
train,1434_China_91.09158861_30.52107867.tiff,1434_China_91.09158861_30.52107867,id_country_lon_lat,1434,China,91.09158861,30.52107867,,,,,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, 10138269.25961556, 3572707.0419680057, 0.0)",
train,1448_UK_-75183.84484803781_-71183.84484803781_6856772.497733989_6860772.497733989.tiff,1448_UK_-75183.84484803781_-71183.84484803781_6856772.497733989_6860772.497733989,id_country_minx_maxx_miny_maxy,1448,UK,,,-75183.84484803781,-71183.84484803781,6856772.497733989,6860772.497733989,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -75183.84484803781, 6860772.497733989, 0.0)",
train,1450_UK_-60209.18247729096_-56209.18247729096_6811671.2649937775_6815671.2649937775.tiff,1450_UK_-60209.18247729096_-56209.18247729096_6811671.2649937775_6815671.2649937775,id_country_minx_maxx_miny_maxy,1450,UK,,,-60209.18247729096,-56209.18247729096,6811671.2649937775,6815671.2649937775,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -60209.18247729096, 6815671.2649937775, 0.0)",
train,1457_UK_-175451.08011079283_-171451.08011079283_7281259.780679634_7285259.780679634.tiff,1457_UK_-175451.08011079283_-171451.08011079283_7281259.780679634_7285259.780679634,id_country_minx_maxx_miny_maxy,1457,UK,,,-175451.08011079283,-171451.08011079283,7281259.780679634,7285259.780679634,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -175451.08011079283, 7285259.780679634, 0.0)",
train,1464_UK_-163876.3784653939_-159876.3784653939_7110420.224064928_7114420.224064928.tiff,1464_UK_-163876.3784653939_-159876.3784653939_7110420.224064928_7114420.224064928,id_country_minx_maxx_miny_maxy,1464,UK,,,-163876.3784653939,-159876.3784653939,7110420.224064928,7114420.224064928,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -163876.3784653939, 7114420.224064928, 0.0)",
train,1465_UK_-140774.57506181163_-136774.57506181163_7056719.50922806_7060719.50922806.tiff,1465_UK_-140774.57506181163_-136774.57506181163_7056719.50922806_7060719.50922806,id_country_minx_maxx_miny_maxy,1465,UK,,,-140774.57506181163,-136774.57506181163,7056719.50922806,7060719.50922806,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -140774.57506181163, 7060719.50922806, 0.0)",
train,1466_UK_-10556.34847571592_-6556.34847571592_6874326.88501027_6878326.88501027.tiff,1466_UK_-10556.34847571592_-6556.34847571592_6874326.88501027_6878326.88501027,id_country_minx_maxx_miny_maxy,1466,UK,,,-10556.34847571592,-6556.34847571592,6874326.88501027,6878326.88501027,2000,2000,RGBA,WGS 84 / Pseudo-Mercator|WGS 84|,"(2.0, 2.0, 0.0)","(0.0, 0.0, 0.0, -10556.34847571592, 6878326.88501027, 0.0)",
